gene_id;gene;Perturbation;p.value;adj.p.value;t.value_like_statistic
9048;ARTN;0.3339940320425953;0.0474762618690654;0.1766482490693816;1906.0000000000002
2676;GFRA3;0.0200392903428335;4.9975012493753125e-06;3.5389360950461e-05;2000.99
2675;GFRA2;-0.0042865158409396;0.6561719140429785;0.7347267151663387;688.0000000000001
2674;GFRA1;0.1483066610219429;0.1639180409795102;0.3572441821862107;1673.0
5623;PSPN;0.0200433494257346;4.9975012493753125e-06;3.5389360950461e-05;2000.99
5979;RET;0.0998869727721932;0.0934532733633183;0.2835654846995107;1814.0
4902;NRTN;0.0200433494257356;4.9975012493753125e-06;3.5389360950461e-05;2000.99
22885;ABLIM3;-0.2353961076139292;0.3723138430784607;0.5100015608993403;1256.0
30011;SH3KBP1;0.1575302972714348;0.0994502748625687;0.2935142230958036;1802.0
1600;DAB1;0.0012097969636503;4.9975012493753125e-06;3.5389360950461e-05;2000.99
7436;VLDLR;0.1731411200923814;0.2068965517241379;0.3770666174304304;1587.0
5649;RELN;0.2768500384399169;0.1504247876061969;0.3572441821862107;1700.0
214;ALCAM;0.2903257147623716;0.144927536231884;0.3572441821862107;1711.0
100133941;CD24;0.5378553522803025;0.0114942528735632;0.05620409657757;1978.0
10752;CHL1;-0.0066046356543442;0.2933533233383308;0.4534089815901526;1414.0000000000002
27255;CNTN6;0.1452418486162048;0.297351324337831;0.4560319017687747;1406.0000000000002
285220;EPHA6;0.293273904062909;0.1394302848575712;0.3572441821862107;1722.0
1943;EFNA2;-3.1904971772389798e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
1942;EFNA1;-0.0036682933521884;0.0864567716141929;0.2694374349449479;1828.0
1946;EFNA5;0.090756268837895;0.3628185907046476;0.5036484328985431;1275.0000000000002
1945;EFNA4;-3.190497176572823e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
1944;EFNA3;-0.1540743077878323;0.3593203398300849;0.5016387481693838;1282.0000000000002
3672;ITGA1;-0.6521596939267157;0.127936031984008;0.3406623219002743;1745.0000000000002
8482;SEMA7A;-0.2933267684989952;0.223888055972014;0.3944874288041664;1553.0
3673;ITGA2;-0.2327556175819401;0.4372813593203398;0.5525838775527491;1126.0000000000002
3785;KCNQ2;-0.7487054161652849;0.0304847576211894;0.1266047347678945;1940.0
23114;NFASC;-0.26214384440041;0.2373813093453273;0.4072626737255961;1526.0
3786;KCNQ3;0.0311005328120211;0.2958520739630185;0.455338240640812;1409.0
4756;NEO1;-0.1537154650229955;0.3773113443278361;0.5141035347786032;1246.0
56963;RGMA;-0.2136364242171361;0.2948525737131434;0.4543358672007367;1411.0000000000002
148738;HJV;4.2042320861671663e-16;0.2918540729635182;0.4522524960797511;1417.0000000000002
285704;RGMB;0.1188328958107677;0.3163418290854572;0.470366953275499;1368.0000000000002
4684;NCAM1;0.1639175055097263;0.1049475262368815;0.3026083643261242;1791.0
3680;ITGA9;-0.4064762027222477;0.2078960519740129;0.3780081855483824;1585.0
4651;MYO10;0.1346802685447456;0.0004997501249375312;0.0032738860695175;2000.0
10570;DPYSL4;-0.8340284169331134;0.0794602698650674;0.2547838306937049;1842.0000000000002
1809;DPYSL3;-0.0417861591622281;0.6516741629185407;0.7300559794516023;697.0
1400;CRMP1;-0.3202647961727177;0.4077961019490255;0.5352387935464743;1185.0
6331;SCN5A;-0.0239985460491664;1.0;1.0;0.0
6330;SCN4B;-0.2820073452388659;0.3713143428285857;0.5093900521919886;1258.0
11280;SCN11A;-0.0204088448600373;1.0;1.0;0.0
6332;SCN7A;0.595300156244328;4.9975012493753125e-06;3.5389360950461e-05;2000.99
6335;SCN9A;0.0948063383686321;0.2313843078460769;0.4015945136842952;1538.0000000000002
6334;SCN8A;-0.0345253926338118;0.631184407796102;0.7109679332995372;738.0
6326;SCN2A;0.3712366402346005;0.0294852573713143;0.1230412245902635;1942.0000000000002
6328;SCN3A;0.2035541772846819;0.1179410294852573;0.3249916752289113;1765.0000000000002
6327;SCN2B;0.023578613145829;0.3103448275862069;0.4665350415283156;1380.0
55800;SCN3B;0.2386336509202452;0.1024487756121939;0.298315134788938;1796.0
6329;SCN4A;-0.0204088448600392;1.0;1.0;0.0
6324;SCN1B;-0.1836712532175434;0.4707646176911544;0.574091566258307;1059.0
6323;SCN1A;0.438633195442895;0.1514242878560719;0.3572441821862107;1698.0000000000002
5786;PTPRA;-0.3543010536401499;0.3673163418290854;0.5067023756844046;1266.0
6336;SCN10A;-0.0204088448600372;1.0;1.0;0.0
27289;RND1;0.022436427222103;0.4237881059470265;0.5447213180209008;1153.0
10507;SEMA4D;-0.5086452393756326;0.1059470264867566;0.3042576290724777;1789.0
3674;ITGA2B;-1.219175197704787;0.0019990004997501;0.0118240841800482;1997.0
3678;ITGA5;-0.6696654939846578;0.0929535232383808;0.282651643686799;1815.0
1272;CNTN1;2.384318486359588e-05;0.1899050474762618;0.3572441821862107;1621.0000000000002
8506;CNTNAP1;-0.0710281030616911;0.4407796101949025;0.5548996025425416;1119.0
3326;HSP90AB1;0.8009544923991266;4.9975012493753125e-06;3.5389360950461e-05;2000.99
971;CD72;1.0788053607510837e-15;0.1219390304847576;0.3311707546053513;1757.0
5788;PTPRC;0.5186141937426247;0.0209895052473763;0.0942721410379147;1959.0
2596;GAP43;0.2183506047790989;0.1909045477261369;0.3585213510553108;1619.0000000000002
8515;ITGA10;-0.8647892520384807;0.0144927536231884;0.0688240956864606;1972.0
7204;TRIO;-0.2193196092710245;0.4432783608195902;0.5564346424558907;1113.9999999999998
84448;ABLIM2;-0.353281888597835;0.2438780609695152;0.4143677483016495;1513.0
1793;DOCK1;-0.5895708664886898;0.3248375812093953;0.4769747734216921;1351.0
3983;ABLIM1;0.098585963767403;0.2403798100949525;0.4108314252436056;1520.0000000000002
25791;NGEF;0.1299382475773127;0.12143928035982;0.3303865877660648;1758.0000000000002
8633;UNC5C;-0.0662052485199174;0.5022488755622189;0.5972287267166143;996.0
8874;ARHGEF7;-0.0550331065794092;1.0;1.0;0.0
28964;GIT1;-0.6132228519572394;0.2523738130934532;0.420274068453967;1496.0000000000002
5306;PITPNA;0.0970000242732921;0.3458270864567716;0.4935838370696147;1309.0
7525;YES1;0.3654227756091942;0.0074962518740629;0.0389541372692346;1986.0000000000002
5364;PLXNB1;-1.070519176507343;0.008495752123938;0.0434841422048047;1984.0
2260;FGFR1;0.0307010056286818;4.9975012493753125e-06;3.5389360950461e-05;2000.99
79966;SCD5;0.0975969962073226;0.20039980009995;0.3690930090771577;1600.0
9855;FARP2;-0.3892104671594045;0.2733633183408296;0.4369626825178528;1454.0
57556;SEMA6A;-0.166579865759466;0.3413293353323338;0.4897527444184203;1318.0
779;CACNA1S;0.0176303299852875;1.0;1.0;0.0
782;CACNB1;-0.498531828356728;0.064967516241879;0.2207936622094856;1871.0
785;CACNB4;0.3100887196270759;0.1494252873563218;0.3572441821862107;1702.0000000000002
8912;CACNA1H;-0.8719551213919196;0.0579710144927536;0.2049801657436864;1885.0
5621;PRNP;-8.54072789381649e-16;0.1669165417291354;0.3572441821862107;1667.0
8913;CACNA1G;-0.3752778821661208;0.4217891054472764;0.5436693853616537;1156.9999999999998
8911;CACNA1I;0.0406372540566783;0.0004997501249375312;0.0032738860695175;2000.0
57211;ADGRG6;0.1239449588002403;0.352823588205897;0.4982555173211626;1295.0000000000002
5453;POU3F1;-0.0765434212759874;0.4832583708145927;0.5823425161120663;1033.9999999999998
4313;MMP2;0.5572387657979575;0.0039980009995002;0.0221974119323317;1993.0
4318;MMP9;0.3146244721999945;4.9975012493753125e-06;3.5389360950461e-05;2000.99
6453;ITSN1;0.0816890872477681;0.1404297851074462;0.3572441821862107;1720.0000000000002
2045;EPHA7;0.3553268421691377;0.0924537731134432;0.2814599894297455;1816.0000000000002
2044;EPHA5;0.5873686645481101;0.008495752123938;0.0434841422048047;1984.0
2043;EPHA4;0.2808263250675908;0.1584207896051974;0.3572441821862107;1684.0
2042;EPHA3;0.1873080401488063;0.2503748125937031;0.4182798165577902;1500.0000000000002
2041;EPHA1;-0.2760940555939426;0.248375812093953;0.4178830958473052;1504.0
2046;EPHA8;-0.0020336552877185;0.4972513743128435;0.5937210987276894;1006.0000000000001
4099;MAG;-0.351357915762481;0.2668665667166416;0.4312001893789947;1467.0
4155;MBP;-0.0153591406426156;0.424287856071964;0.5450504563930703;1152.0
5454;POU3F2;0.054245193027883;0.4042978510744627;0.5332848739909741;1192.0000000000002
4359;MPZ;-0.0293418783190012;0.3118440779610195;0.4674078813551294;1377.0000000000002
57716;PRX;-0.0153591406426148;0.424287856071964;0.5450504563930703;1152.0
84059;ADGRV1;-0.0942095021909138;0.4332833583208396;0.5497947598046345;1134.0
219699;UNC5B;-0.4189585764049235;0.1614192903548225;0.3572441821862107;1678.0000000000002
8997;KALRN;-0.0239795583056017;0.6256871564217891;0.7054355734208938;749.0000000000001
11313;LYPLA2;-0.2608070454114897;0.3233383308345827;0.4760233423485718;1354.0
1821;DRP2;5.94397758293085e-16;0.3488255872063968;0.4955146270087601;1303.0
7402;UTRN;0.0555493150645309;0.3983008495752124;0.5292986251739179;1204.0
7305;TYROBP;0.667178191478307;0.0039980009995002;0.0221974119323317;1993.0
80031;SEMA6D;0.2272750074046377;0.1974012993503248;0.3658946541882367;1606.0
54209;TREM2;0.551900795863996;0.0079960019990005;0.0412498857655192;1985.0
6597;SMARCA4;-0.4194821302914861;0.1284357821089455;0.3413544458461653;1744.0000000000002
284656;EPHA10;-0.5804563102969372;0.0379810094952523;0.1508162986728801;1925.0000000000002
1969;EPHA2;-0.1624650325289824;0.6031984007996002;0.6845663497622021;794.0
6477;SIAH1;0.1788777956882272;0.2113943028485757;0.3821940646305023;1578.0000000000002
7220;TRPC1;0.0913879876510009;0.2198900549725137;0.3906079635471576;1561.0000000000002
7222;TRPC3;-0.0530112371656734;0.7996001999000499;0.8710318186763433;401.00000000000006
7224;TRPC5;0.2972281066087879;0.063968015992004;0.2184876148313277;1873.0
57113;TRPC7;-0.0332444855115597;1.0;1.0;0.0
7223;TRPC4;0.2289457251441567;0.1304347826086956;0.3447944270309552;1740.0000000000002
7225;TRPC6;-0.0027610910289949;1.0;1.0;0.0
59277;NTN4;0.0005299060949821983;0.2563718140929535;0.4242694739724524;1488.0
90249;UNC5A;-0.6960057434648091;0.0279860069965017;0.1181069842437271;1945.0000000000002
137970;UNC5D;0.2686207620259896;0.1349325337331334;0.3503546734095639;1731.0
23129;PLXND1;-0.398325846073345;0.1484257871064467;0.3572441821862107;1704.0000000000002
9723;SEMA3E;0.6574103700260335;0.0039980009995002;0.0221974119323317;1993.0
64218;SEMA4A;-0.3215020834235153;0.1894052973513243;0.3572441821862107;1622.0000000000002
1641;DCX;0.1694905074390208;0.2673663168415792;0.4317848811540593;1466.0
10154;PLXNC1;0.0805518001315447;0.3628185907046476;0.5036484328985431;1275.0000000000002
3908;LAMA2;0.0104075351477975;0.4462768615692153;0.5580064543674497;1108.0000000000002
10818;FRS2;0.3023230837827819;0.0294852573713143;0.1230412245902635;1942.0000000000002
5365;PLXNB3;-1.3117434606904843;0.0009995002498750624;0.0062722145941057;1999.0
7094;TLN1;-0.2834300832844645;0.1394302848575712;0.3572441821862107;1722.0
2887;GRB10;-0.2997399915315222;0.1899050474762618;0.3572441821862107;1621.0000000000002
rno-miR-9a-5p;rno-miR-9a-5p;3.595199465364156e-07;0.1899050474762618;0.3572441821862107;1621.0000000000002
ebv-miR-BHRF1-2-3p;ebv-miR-BHRF1-2-3p;-2.266214423505304e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
hsa-miR-302a-5p;hsa-miR-302a-5p;-0.0196249213497902;0.2668665667166416;0.4312001893789947;1467.0
hsa-miR-520d-3p;hsa-miR-520d-3p;0.0004789490380569476;0.7711144427786107;0.8443484740600538;457.9999999999999
hsa-miR-944;hsa-miR-944;0.0102350803772001;0.3748125937031484;0.5121697311581597;1251.0000000000002
54802;TRIT1;0.0279381248242992;0.4077961019490255;0.5352387935464743;1185.0
3028;HSD17B10;0.003848922301884;0.2093953023488255;0.3800721364335221;1582.0000000000002
54931;TRMT10C;0.4795725493680096;0.0369815092453773;0.1476713823654355;1927.0
55006;TRMT61B;-0.0399205460134799;0.4912543728135932;0.5885804801914928;1018.0
chebi:35235;L-cysteine zwitterion;-0.0361442136096965;0.9975012493753124;1.0;4.999999999999946
55687;TRMU;-0.0007530044502022999;0.9975012493753124;1.0;4.999999999999946
9692;PRORP;0.1443338918351707;0.2933533233383308;0.4534089815901526;1414.0000000000002
4051;CYP4F3;0.6113920998649537;0.0019990004997501;0.0118240841800482;1997.0
cpd:C04853;20-OH-Leukotriene B4;0.1103158652897991;4.9975012493753125e-06;3.5389360950461e-05;2000.99
chebi:19138;12-HETE;0.0937507749448667;4.9975012493753125e-06;3.5389360950461e-05;2000.99
cpd:C08317;12-hydroxylauric acid;0.0881383830107181;4.9975012493753125e-06;3.5389360950461e-05;2000.99
chebi:63904;3,16-dihydroxyhexadecanoate;0.0960477434290841;4.9975012493753125e-06;3.5389360950461e-05;2000.99
cpd:C05851;coumarin;0.0025031431925422;4.9975012493753125e-06;3.5389360950461e-05;2000.99
cpd:C09315;umbelliferone;-0.0316020826230224;1.0;1.0;0.0
1573;CYP2J2;-0.0952135636253051;0.6226886556721639;0.7024089540244287;755.0
cpd:C00282;dihydrogen;-2.4995574367145688e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
chebi:29132;N-acetyl-1,4-benzoquinone imine;-0.0251023644275674;1.0;1.0;0.0
1580;CYP4B1;0.0360479169221849;4.9975012493753125e-06;3.5389360950461e-05;2000.99
196;AHR;0.4376316616669735;0.0049975012493753;0.0272728745421642;1991.0
cpd:C07557;2,3,7,8-Tetrachlorodibenzodioxin;0.0456914944043241;4.9975012493753125e-06;3.5389360950461e-05;2000.99
cpd:C06548;Ethylene oxide;0.0425776366641973;4.9975012493753125e-06;3.5389360950461e-05;2000.99
cpd:C14209;4-Hydroxy-17beta-estradiol;0.0609980189137608;4.9975012493753125e-06;3.5389360950461e-05;2000.99
1579;CYP4A11;0.0123896165293336;4.9975012493753125e-06;3.5389360950461e-05;2000.99
cpd:C14497;6beta-hydroxytestosterone;0.0295921192026116;4.9975012493753125e-06;3.5389360950461e-05;2000.99
chebi:64043;desmethyl loperamide;0.0232466233506076;4.9975012493753125e-06;3.5389360950461e-05;2000.99
chebi:29138;trifluoroacetyl chloride;-0.0275039337480909;1.0;1.0;0.0
cpd:C13645;hydrogen bromide;-0.0275039337480924;1.0;1.0;0.0
chebi:29129;2-chlorooxirane;-0.0275039551542286;1.0;1.0;0.0
cpd:C16677;all-trans-4-Hydroxyretinoic acid;-0.0482198703674088;1.0;1.0;0.0
chebi:63799;4-hydroxytolbutamide;-0.0017966752324939;1.0;1.0;0.0
cpd:C00146;phenol;-0.0275059269144315;1.0;1.0;0.0
chebi:63840;5'-hydroxyomeprazole;-0.0017966752324936;1.0;1.0;0.0
chebi:63905;3-methyleneindolenine;-0.0301841713055529;1.0;1.0;0.0
chebi:63804;4-hydroxyphenytoin;0.0190567614639336;4.9975012493753125e-06;3.5389360950461e-05;2000.99
chebi:63859;6-hydroxypaclitaxel;-0.0017966752324932;1.0;1.0;0.0
cpd:C14769;8,9-EET;-0.0072150239357652;1.0;1.0;0.0
cpd:C14768;5,6-EET;-0.0073666123546962;1.0;1.0;0.0
cpd:C14770;11,12-EET;-0.0072139534456526;1.0;1.0;0.0
chebi:63800;4-hydroxydebrisoquin;0.0069303167833209;4.9975012493753125e-06;3.5389360950461e-05;2000.99
cpd:C14771;14,15-EET;-0.0072139534456528;1.0;1.0;0.0
cpd:C06547;ethene;-1.6477059386593762e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
57491;AHRR;-0.0457011618943335;4.9975012493753125e-06;3.5389360950461e-05;2000.99
9915;ARNT2;-0.1532442411940952;0.3373313343328336;0.4861558083255868;1326.0
cpd:C07515;halothane;-2.170138790662739e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
cpd:C15493;9-cis-Retinoic acid;0.0710418600530129;0.0179910044977511;0.0828729501092348;1965.0
chebi:63802;9-cis-4-hydroxyretinoic acid;0.0302422154007971;4.9975012493753125e-06;3.5389360950461e-05;2000.99
340665;CYP26C1;0.0270814168780773;4.9975012493753125e-06;3.5389360950461e-05;2000.99
8529;CYP4F2;0.0377048931583968;4.9975012493753125e-06;3.5389360950461e-05;2000.99
chebi:63912;19-hydroxyprostaglandin H2;0.023752496434271;4.9975012493753125e-06;3.5389360950461e-05;2000.99
chebi:63590;18-HETE(1-);0.0227575400254237;4.9975012493753125e-06;3.5389360950461e-05;2000.99
285440;CYP4V2;0.0672958061349044;0.3183408295852074;0.4721286699645346;1364.0
cpd:C06793;chloroethene;-2.325148702171802e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
cpd:C07080;loperamide;-3.533957452203404e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
100861540;CYP3A7-CYP3A51P;0.0200550119181692;4.9975012493753125e-06;3.5389360950461e-05;2000.99
1551;CYP3A7;0.0200550119181697;4.9975012493753125e-06;3.5389360950461e-05;2000.99
64816;CYP3A43;0.0195045512900199;4.9975012493753125e-06;3.5389360950461e-05;2000.99
1592;CYP26A1;0.0169322010402035;4.9975012493753125e-06;3.5389360950461e-05;2000.99
chebi:63911;(24S)-1alpha,24,25-trihydroxyvitamin D3;0.022044663777297;4.9975012493753125e-06;3.5389360950461e-05;2000.99
cpd:C07481;Caffeine;0.0025014525790765;4.9975012493753125e-06;3.5389360950461e-05;2000.99
cpd:C13747;1,7-Dimethylxanthine;-0.020556904577331;1.0;1.0;0.0
6916;TBXAS1;0.2595755510631926;0.1959020489755122;0.3640206955624964;1609.0
chebi:37248;3-hydroxypalmitic acid;-3.24307386008539e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
57834;CYP4F11;0.1362008961524416;0.1724137931034483;0.3572441821862107;1656.0
126410;CYP4F22;0.0251820427013928;4.9975012493753125e-06;3.5389360950461e-05;2000.99
284541;CYP4A22;0.0360479169221843;4.9975012493753125e-06;3.5389360950461e-05;2000.99
11283;CYP4F8;0.0374131437551399;4.9975012493753125e-06;3.5389360950461e-05;2000.99
cpd:C00463;1H-indole;-3.8431514292298845e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
cpd:C12312;indolin-2-one;0.0161587691164963;4.9975012493753125e-06;3.5389360950461e-05;2000.99
54905;CYP2W1;0.0153321280715126;4.9975012493753125e-06;3.5389360950461e-05;2000.99
cpd:C13650;debrisoquin;-2.2235354481896327e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
66002;CYP4F12;0.0120136260669965;4.9975012493753125e-06;3.5389360950461e-05;2000.99
cpd:C07148;tolbutamide;-2.31577298469179e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
1562;CYP2C18;0.0153330625326951;4.9975012493753125e-06;3.5389360950461e-05;2000.99
5447;POR;0.0176157861371912;4.9975012493753125e-06;3.5389360950461e-05;2000.99
56603;CYP26B1;-0.2420591926410967;0.3393303348325837;0.4883624462242636;1322.0
113612;CYP2U1;0.1606675847309535;0.0584707646176911;0.205956526798468;1884.0000000000002
chebi:63998;19-HETE;0.0457885290894537;4.9975012493753125e-06;3.5389360950461e-05;2000.99
chebi:83782;(5Z,9E,12S,14Z)-8,11,12,20-tetrahydroxyicosa-5,9,14-trienoic acid;0.0083602643995242;4.9975012493753125e-06;3.5389360950461e-05;2000.99
cpd:C03622;N-Hydroxy-4-aminobiphenyl;0.0165263448641069;4.9975012493753125e-06;3.5389360950461e-05;2000.99
cpd:C07394;paclitaxel;-2.315772986929335e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
cpd:C04843;(5Z,9E,12S,14Z)-8,11,12-trihydroxyicosa-5,9,14-trienoic acid;-0.0434645640448817;0.5747126436781609;0.6586835416198642;851.0000000000001
cpd:C07561;tetrachloromethane;-1.8432536039141912e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
cpd:C07443;phenytoin;-2.863058766948775e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
cpd:C07324;omeprazole;-2.3157729868943986e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
cpd:C00777;Retinoate;-0.0430661670161124;1.0;1.0;0.0
chebi:4026;cyclophosphamide hydrate;-2.480093985752342e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
cpd:C00427;Prostaglandin H2;-0.0377677550998469;0.935032483758121;0.9952279808430252;129.99999999999991
cpd:C06804;paracetamol;-2.255132623284641e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
cpd:C08313;skatole;-2.303163918127777e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
cpd:C10998;biphenyl-4-amine;-4.515929659112041e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
cpd:C01407;benzene;-2.4652737945013693e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
10747;MASP2;-0.0635748154105229;0.4607696151924038;0.566847636133218;1079.0
cpd:C03878;N-acetyl-beta-D-glucosamine;0.00507139820817;4.9975012493753125e-06;3.5389360950461e-05;2000.99
chebi:40356;N-acetyl-alpha-D-galactosamine;-3.0699293254098344e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
2220;FCN2;-3.0699293226807577e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
8547;FCN3;-3.069929324304857e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
2219;FCN1;-3.069929323738759e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
3364;HUS1;0.0538341324853677;0.3343328335832084;0.4840174919475076;1332.0
4361;MRE11;0.1285252413100045;0.0754622688655672;0.2470233626653117;1850.0
7156;TOP3A;-0.4479026580261849;0.4157921039480259;0.5401192210664766;1169.0000000000002
4683;NBN;-0.0760277104385131;0.9865067466266868;1.0;26.999999999999705
11073;TOPBP1;0.2557785937162627;0.168415792103948;0.3572441821862107;1664.0
5883;RAD9A;-0.3701674295666003;0.2153923038480759;0.3862998054237486;1570.0000000000002
5884;RAD17;0.2543484639812476;0.1594202898550724;0.3572441821862107;1682.0000000000002
1763;DNA2;-0.156969269402273;0.6051974012993503;0.6864369539368247;790.0000000000001
545;ATR;-0.1240805253919904;0.7971014492753623;0.8686120122010265;406.0
144715;RAD9B;0.4517822053093591;0.0259870064967516;0.1116571242370033;1949.0000000000002
5810;RAD1;0.0623631898990467;0.0119940029985007;0.058265623626288;1977.0
83695;RHNO1;0.1056334934759207;0.336831584207896;0.4857933045268081;1327.0000000000002
10111;RAD50;0.0217509793241622;0.1639180409795102;0.3572441821862107;1673.0
5932;RBBP8;0.18771451955143;0.08095952023988;0.2580584707646177;1839.0000000000002
9025;RNF8;0.1058161493378317;0.2798600699650175;0.4425582381014321;1440.9999999999998
7468;NSD2;-0.1002981263339199;0.5002498750624688;0.5957566208148684;1000.0
8290;H3-4;-0.0025125495254985;1.0;1.0;0.0
11200;CHEK2;0.2419283879026664;0.1529235382308845;0.3572441821862107;1695.0000000000002
10524;KAT5;-0.3404439626546376;0.4367816091954023;0.5521751841075829;1127.0
83990;BRIP1;0.1029426693950336;0.1029485257371314;0.2992694146799604;1795.0
84126;ATRIP;-0.3345582697842039;0.1884057971014492;0.3572441821862107;1624.0
116028;RMI2;-0.1397362090981754;0.7691154422788605;0.8429849828323499;462.00000000000006
80010;RMI1;0.258906411951577;0.0514742628685657;0.1876880609532215;1898.0
7465;WEE1;0.2863890875362561;0.1234382808595702;0.3335070169833116;1754.0
1111;CHEK1;-0.1108302415833592;0.6361819090454772;0.7154647428476538;728.0000000000001
3791;KDR;-0.1865263614439695;0.9370314842578712;0.9969490315999924;125.99999999999974
7424;VEGFC;-0.0207344779638;0.9865067466266868;1.0;26.999999999999705
2324;FLT4;-0.0400420811299379;1.0;1.0;0.0
2277;VEGFD;-0.023366209916192;0.9855072463768116;1.0;28.999999999999908
7423;VEGFB;-0.2176662058071486;0.3828085957021489;0.5176743982474128;1235.0
5228;PGF;0.4212048378061718;0.0599700149925037;0.2092602016353089;1881.0000000000002
hsa-miR-1236-3p;hsa-miR-1236-3p;7.320163001476102e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
9188;DDX21;0.003632221082079;0.0189905047476261;0.0869652918495417;1963.0000000000002
5394;EXOSC10;-0.3808365181029751;0.1749125437281359;0.3572441821862107;1651.0
22894;DIS3;0.2460819850196749;0.1494252873563218;0.3572441821862107;1702.0000000000002
27043;PELP1;-0.372802765053087;0.1549225387306347;0.3572441821862107;1691.0
54881;TEX10;0.2147129350414274;0.2033983008495752;0.3731232801876742;1594.0
81875;ISG20L2;-0.2806726970497488;0.2668665667166416;0.4312001893789947;1467.0
81887;LAS1L;-0.4914325534982184;0.0849575212393803;0.2663022842932888;1831.0
10438;C1D;-0.0098058266670738;0.670664667666167;0.7483321480650781;658.9999999999999
10969;EBNA1BP2;0.1440521368703902;0.2938530734632684;0.4535992873128653;1413.0
26168;SENP3;-0.1888685916701241;0.328335832083958;0.4797717333587056;1344.0
26354;GNL3;0.236178814147992;0.1859070464767616;0.3572441821862107;1629.0
90459;ERI1;0.1176842042014719;0.296351824087956;0.4555252807525159;1408.0
10200;MPHOSPH6;0.295135052329182;0.1324337831084457;0.3472062528682075;1736.0000000000002
79707;NOL9;-0.1032371350531119;0.416791604197901;0.5405654528600511;1167.0000000000002
57418;WDR18;-0.3675217135243173;0.1639180409795102;0.3572441821862107;1673.0
25904;CNOT10;-0.0111502904413308;0.5177411294352824;0.6085333581238808;964.9999999999999
10605;PAIP1;0.4461333555165468;0.0219890054972513;0.0979743480564783;1957.0
4850;CNOT4;0.1514323922716064;0.2743628185907046;0.4379790630785748;1452.0000000000002
81605;URM1;-0.2992788584973037;0.2188905547226386;0.3894953307526257;1563.0
90353;CTU1;-0.3139740192180236;0.191904047976012;0.3596219843399664;1617.0
4848;CNOT2;0.2083047677498279;0.2143928035982009;0.3852574458782316;1572.0
55571;CNOT11;0.0736205378001358;0.3668165917041479;0.5062806220303107;1267.0
23019;CNOT1;0.1587131739131093;0.2868565717141429;0.4480559999329944;1427.0
246175;CNOT6L;0.2641412559550382;0.1579210394802598;0.3572441821862107;1685.0
85456;TNKS1BP1;-0.4403430437967479;0.1189405297351324;0.3265962599198471;1763.0000000000002
387338;NSUN4;-0.0411816279485093;0.4917541229385307;0.5889989521762986;1017.0
130916;MTERF4;-0.2775846466536026;0.2473763118440779;0.4169631730587499;1506.0
80746;TSEN2;-0.1327361024902782;0.3573213393303348;0.5007512332500178;1286.0000000000002
283989;TSEN54;-0.6213333532388445;0.0314842578710644;0.130031396857625;1938.0000000000002
116461;TSEN15;0.4025954134444769;0.0674662668665667;0.2272143128263788;1866.0000000000002
79042;TSEN34;-0.1281173703585286;0.3978010994502748;0.5289038564956652;1205.0000000000002
4849;CNOT3;-0.4731847028627752;0.0859570214892553;0.2685749521966217;1829.0
9337;CNOT8;0.4004627837991567;0.0399800099950025;0.1557906959909791;1921.0
29883;CNOT7;0.7515993819006469;0.0024987506246876;0.0145276414893184;1996.0
10419;PRMT5;0.1238669723941934;0.2828585707146426;0.4448735953469773;1435.0000000000002
50628;GEMIN4;0.1930624456016047;0.0179910044977511;0.0828729501092348;1965.0
8487;GEMIN2;0.675577188372278;0.0009995002498750624;0.0062722145941057;1999.0
25929;GEMIN5;0.4039063759717019;0.0019990004997501;0.0118240841800482;1997.0
79084;WDR77;-0.0298262267666263;0.496751624187906;0.5934411857096021;1007.0000000000001
79760;GEMIN7;0.1307208086532452;0.031984007996002;0.1315747801348931;1937.0
11218;DDX20;0.61268613208588;4.9975012493753125e-06;3.5389360950461e-05;2000.99
79833;GEMIN6;0.5990295852212347;0.0004997501249375312;0.0032738860695175;2000.0
